num_locations,num_bootstrappers,num_reputables,num_endorsees,num_newbies,num_meetups,num_meetups_without_bootstrapper_or_reputable,min_num_bootstrappers,max_num_bootstrappers,min_num_reputables,max_num_reputables,min_bootstrapers_and_reputable,min_newbie_ratio,max_newbie_ratio,min_length,max_length,num_participants
27277,12,10000,10000,2083,2009,0,0,1,4,5,4,0.09090909090909091,0.18181818181818182,10,12,22095
27277,12,10000,10000,10000,2426,0,0,1,4,5,4,0.16666666666666666,0.2727272727272727,10,13,26682
49147,3,0,0,0,1,0,3,3,0,0,3,0.0,0.0,3,3,3
49147,3,0,0,410,1,0,3,3,0,0,3,0.25,0.25,4,4,4
49147,3,0,0,3253,1,0,3,3,0,0,3,0.25,0.25,4,4,4
49147,3,0,0,101,1,0,3,3,0,0,3,0.25,0.25,4,4,4
49147,3,0,0,10000,1,0,3,3,0,0,3,0.25,0.25,4,4,4
49147,3,0,2989,0,3,0,1,1,0,0,1,0.0,0.0,11,11,33
49147,3,0,2989,5691,3,0,1,1,0,0,1,0.0,0.0,11,11,33
49147,3,0,2989,8930,3,0,1,1,0,0,1,0.0,0.0,11,11,33
49147,3,0,2989,7547,3,0,1,1,0,0,1,0.0,0.0,11,11,33
49147,3,0,2989,10000,3,0,1,1,0,0,1,0.0,0.0,11,11,33
49147,3,0,2740,0,3,0,1,1,0,0,1,0.0,0.0,11,11,33
49147,3,0,2740,1479,3,0,1,1,0,0,1,0.0,0.0,11,11,33
49147,3,0,2740,5610,3,0,1,1,0,0,1,0.0,0.0,11,11,33
49147,3,0,2740,7320,3,0,1,1,0,0,1,0.0,0.0,11,11,33
49147,3,0,2740,10000,3,0,1,1,0,0,1,0.0,0.0,11,11,33
49147,3,0,5022,0,3,0,1,1,0,0,1,0.0,0.0,11,11,33
49147,3,0,5022,7025,3,0,1,1,0,0,1,0.0,0.0,11,11,33
49147,3,0,5022,2533,3,0,1,1,0,0,1,0.0,0.0,11,11,33
49147,3,0,5022,2189,3,0,1,1,0,0,1,0.0,0.0,11,11,33
49147,3,0,5022,10000,3,0,1,1,0,0,1,0.0,0.0,11,11,33
49147,3,0,10000,0,3,0,1,1,0,0,1,0.0,0.0,11,11,33
49147,3,0,10000,9835,3,0,1,1,0,0,1,0.0,0.0,11,11,33
49147,3,0,10000,7036,3,0,1,1,0,0,1,0.0,0.0,11,11,33
49147,3,0,10000,6835,3,0,1,1,0,0,1,0.0,0.0,11,11,33
49147,3,0,10000,10000,3,0,1,1,0,0,1,0.0,0.0,11,11,33
49147,3,3527,0,0,321,0,0,1,10,11,10,0.0,0.0,10,11,3530
49147,3,3527,0,8533,428,0,0,1,8,9,8,0.18181818181818182,0.2727272727272727,10,12,4706
49147,3,3527,0,5458,428,0,0,1,8,9,8,0.18181818181818182,0.2727272727272727,10,12,4706
49147,3,3527,0,3497,428,0,0,1,8,9,8,0.18181818181818182,0.2727272727272727,10,12,4706
49147,3,3527,0,10000,428,0,0,1,8,9,8,0.18181818181818182,0.2727272727272727,10,12,4706
49147,3,3527,3588,0,648,0,0,1,5,6,5,0.0,0.0,10,12,7118
49147,3,3527,3588,3439,863,0,0,1,4,5,4,0.16666666666666666,0.2727272727272727,10,13,9490
49147,3,3527,3588,1457,780,0,0,1,4,5,4,0.09090909090909091,0.2,9,12,8575
49147,3,3527,3588,8364,863,0,0,1,4,5,4,0.16666666666666666,0.2727272727272727,10,13,9490
49147,3,3527,3588,10000,863,0,0,1,4,5,4,0.16666666666666666,0.2727272727272727,10,13,9490
49147,3,3527,9377,0,1174,0,0,1,3,4,3,0.0,0.0,10,12,12907
49147,3,3527,9377,6200,1565,0,0,1,2,3,2,0.18181818181818182,0.3,10,12,17209
49147,3,3527,9377,4903,1565,0,0,1,2,3,2,0.18181818181818182,0.3,9,12,17209
49147,3,3527,9377,6108,1565,0,0,1,2,3,2,0.18181818181818182,0.3,9,12,17209
49147,3,3527,9377,10000,1565,0,0,1,2,3,2,0.18181818181818182,0.3,10,12,17209
49147,3,3527,2861,0,581,0,0,1,6,7,6,0.0,0.0,10,12,6391
49147,3,3527,2861,7203,775,0,0,1,4,5,4,0.18181818181818182,0.3,9,12,8521
49147,3,3527,2861,4795,775,0,0,1,4,5,4,0.18181818181818182,0.3,9,12,8521
49147,3,3527,2861,1521,720,0,0,1,4,5,4,0.18181818181818182,0.2727272727272727,9,12,7912
49147,3,3527,2861,10000,775,0,0,1,4,5,4,0.18181818181818182,0.3,9,12,8521
49147,3,3527,10000,0,1230,0,0,1,2,3,2,0.0,0.0,10,12,13530
49147,3,3527,10000,6260,1640,0,0,1,2,3,2,0.16666666666666666,0.2727272727272727,10,13,18040
49147,3,3527,10000,5987,1640,0,0,1,2,3,2,0.16666666666666666,0.2727272727272727,10,13,18040
49147,3,3527,10000,2131,1424,0,0,1,2,3,2,0.08333333333333333,0.18181818181818182,10,13,15661
49147,3,3527,10000,10000,1640,0,0,1,2,3,2,0.16666666666666666,0.2727272727272727,10,13,18040
49147,3,6814,0,0,620,0,0,1,10,11,10,0.0,0.0,10,11,6817
49147,3,6814,0,2200,820,0,0,1,8,9,8,0.18181818181818182,0.2727272727272727,10,12,9017
49147,3,6814,0,6563,827,0,0,1,8,9,8,0.18181818181818182,0.2727272727272727,10,12,9089
49147,3,6814,0,4700,827,0,0,1,8,9,8,0.18181818181818182,0.2727272727272727,10,12,9089
49147,3,6814,0,10000,827,0,0,1,8,9,8,0.18181818181818182,0.2727272727272727,10,12,9089
49147,3,6814,7353,0,1289,0,0,1,5,6,5,0.0,0.0,10,12,14170
49147,3,6814,7353,9000,1718,0,0,1,3,4,3,0.18181818181818182,0.3,9,12,18893
49147,3,6814,7353,5000,1718,0,0,1,3,4,3,0.18181818181818182,0.3,9,12,18893
49147,3,6814,7353,5874,1718,0,0,1,3,4,3,0.18181818181818182,0.3,9,12,18893
49147,3,6814,7353,10000,1718,0,0,1,3,4,3,0.18181818181818182,0.3,9,12,18893
49147,3,6814,5948,0,1161,0,0,1,5,6,5,0.0,0.0,10,12,12765
49147,3,6814,5948,6883,1548,0,0,1,4,5,4,0.18181818181818182,0.3,9,12,17020
49147,3,6814,5948,6658,1548,0,0,1,4,5,4,0.18181818181818182,0.3,9,12,17020
49147,3,6814,5948,8322,1548,0,0,1,4,5,4,0.18181818181818182,0.3,9,12,17020
49147,3,6814,5948,10000,1548,0,0,1,4,5,4,0.18181818181818182,0.3,9,12,17020
49147,3,6814,8860,0,1426,0,0,1,4,5,4,0.0,0.0,10,12,15677
49147,3,6814,8860,3902,1780,0,0,1,3,4,3,0.18181818181818182,0.3,9,12,19579
49147,3,6814,8860,3027,1701,0,0,1,4,5,4,0.09090909090909091,0.18181818181818182,10,13,18704
49147,3,6814,8860,9077,1901,0,0,1,3,4,3,0.18181818181818182,0.3,9,12,20902
49147,3,6814,8860,10000,1901,0,0,1,3,4,3,0.18181818181818182,0.3,9,12,20902
49147,3,6814,10000,0,1529,0,0,1,4,5,4,0.0,0.0,10,12,16817
49147,3,6814,10000,439,1569,0,0,1,4,5,4,0.0,0.16666666666666666,10,14,17256
49147,3,6814,10000,6652,2039,0,0,1,3,4,3,0.18181818181818182,0.3,9,12,22422
49147,3,6814,10000,7284,2039,0,0,1,3,4,3,0.18181818181818182,0.3,9,12,22422
49147,3,6814,10000,10000,2039,0,0,1,3,4,3,0.18181818181818182,0.3,10,12,22422
49147,3,9956,0,0,906,0,0,1,10,11,10,0.0,0.0,10,11,9959
49147,3,9956,0,9739,1208,0,0,1,8,9,8,0.18181818181818182,0.2727272727272727,10,12,13278
49147,3,9956,0,4598,1208,0,0,1,8,9,8,0.18181818181818182,0.2727272727272727,10,12,13278
49147,3,9956,0,6929,1208,0,0,1,8,9,8,0.18181818181818182,0.2727272727272727,10,12,13278
49147,3,9956,0,10000,1208,0,0,1,8,9,8,0.18181818181818182,0.2727272727272727,10,12,13278
49147,3,9956,4660,0,1329,0,0,1,7,8,7,0.0,0.0,10,12,14619
49147,3,9956,4660,9738,1772,0,0,1,5,6,5,0.18181818181818182,0.3,9,12,19492
49147,3,9956,4660,7895,1772,0,0,1,5,6,5,0.18181818181818182,0.3,9,12,19492
49147,3,9956,4660,2369,1545,0,0,1,6,7,6,0.08333333333333333,0.18181818181818182,10,13,16988
49147,3,9956,4660,10000,1772,0,0,1,5,6,5,0.18181818181818182,0.3,9,12,19492
49147,3,9956,8834,0,1709,0,0,1,5,6,5,0.0,0.0,10,12,18793
49147,3,9956,8834,8642,2278,0,0,1,4,5,4,0.18181818181818182,0.3,9,12,25057
49147,3,9956,8834,1586,1853,0,0,1,5,6,5,0.0,0.18181818181818182,9,13,20379
49147,3,9956,8834,2116,1901,0,0,1,5,6,5,0.08333333333333333,0.18181818181818182,10,13,20909
49147,3,9956,8834,10000,2278,0,0,1,4,5,4,0.18181818181818182,0.3,9,12,25057
49147,3,9956,9803,0,1797,0,0,1,5,6,5,0.0,0.0,10,12,19762
49147,3,9956,9803,6674,2396,0,0,1,4,5,4,0.16666666666666666,0.2727272727272727,10,13,26349
49147,3,9956,9803,3801,2143,0,0,1,4,5,4,0.09090909090909091,0.2,9,12,23563
49147,3,9956,9803,1698,1951,0,0,1,5,6,5,0.0,0.16666666666666666,10,14,21460
49147,3,9956,9803,10000,2396,0,0,1,4,5,4,0.16666666666666666,0.2727272727272727,10,13,26349
49147,3,9956,10000,0,1815,0,0,1,5,6,5,0.0,0.0,10,12,19959
49147,3,9956,10000,676,1876,0,0,1,5,6,5,0.0,0.16666666666666666,10,14,20635
49147,3,9956,10000,257,1838,0,0,1,5,6,5,0.0,0.16666666666666666,10,14,20216
49147,3,9956,10000,3895,2169,0,0,1,4,5,4,0.09090909090909091,0.2,9,12,23854
49147,3,9956,10000,10000,2420,0,0,1,4,5,4,0.16666666666666666,0.2727272727272727,10,13,26612
49147,3,10000,0,0,910,0,0,1,10,11,10,0.0,0.0,10,11,10003
49147,3,10000,0,4702,1213,0,0,1,8,9,8,0.18181818181818182,0.2727272727272727,10,12,13337
49147,3,10000,0,8044,1213,0,0,1,8,9,8,0.18181818181818182,0.2727272727272727,10,12,13337
49147,3,10000,0,5481,1213,0,0,1,8,9,8,0.18181818181818182,0.2727272727272727,10,12,13337
49147,3,10000,0,10000,1213,0,0,1,8,9,8,0.18181818181818182,0.2727272727272727,10,12,13337
49147,3,10000,2048,0,1096,0,0,1,9,10,9,0.0,0.0,10,12,12051
49147,3,10000,2048,839,1172,0,0,1,8,9,8,0.0,0.18181818181818182,9,13,12890
49147,3,10000,2048,3014,1370,0,0,1,7,8,7,0.16666666666666666,0.2727272727272727,10,13,15065
49147,3,10000,2048,4444,1461,0,0,1,6,7,6,0.18181818181818182,0.3,9,12,16068
49147,3,10000,2048,10000,1461,0,0,1,6,7,6,0.18181818181818182,0.3,9,12,16068
49147,3,10000,5198,0,1382,0,0,1,7,8,7,0.0,0.0,10,12,15201
49147,3,10000,5198,1702,1537,0,0,1,6,7,6,0.08333333333333333,0.18181818181818182,10,13,16903
49147,3,10000,5198,8691,1843,0,0,1,5,6,5,0.18181818181818182,0.3,9,12,20268
49147,3,10000,5198,155,1396,0,0,1,7,8,7,0.0,0.16666666666666666,10,14,15356
49147,3,10000,5198,10000,1843,0,0,1,5,6,5,0.18181818181818182,0.3,9,12,20268
49147,3,10000,4534,0,1322,0,0,1,7,8,7,0.0,0.0,10,12,14537
49147,3,10000,4534,9013,1762,0,0,1,5,6,5,0.18181818181818182,0.3,9,12,19382
49147,3,10000,4534,6389,1762,0,0,1,5,6,5,0.18181818181818182,0.3,9,12,19382
49147,3,10000,4534,5826,1762,0,0,1,5,6,5,0.18181818181818182,0.3,10,12,19382
49147,3,10000,4534,10000,1762,0,0,1,5,6,5,0.18181818181818182,0.3,9,12,19382
49147,3,10000,10000,0,1819,0,0,1,5,6,5,0.0,0.0,10,12,20003
49147,3,10000,10000,3327,2121,0,0,1,4,5,4,0.09090909090909091,0.2,9,12,23330
49147,3,10000,10000,7184,2425,0,0,1,4,5,4,0.16666666666666666,0.2727272727272727,10,13,26670
49147,3,10000,10000,7691,2425,0,0,1,4,5,4,0.16666666666666666,0.2727272727272727,10,13,26670
49147,3,10000,10000,10000,2425,0,0,1,4,5,4,0.16666666666666666,0.2727272727272727,10,13,26670
49147,6,0,0,0,1,0,6,6,0,0,6,0.0,0.0,6,6,6
49147,6,0,0,8903,1,0,6,6,0,0,6,0.25,0.25,8,8,8
49147,6,0,0,5477,1,0,6,6,0,0,6,0.25,0.25,8,8,8
49147,6,0,0,2299,1,0,6,6,0,0,6,0.25,0.25,8,8,8
49147,6,0,0,10000,1,0,6,6,0,0,6,0.25,0.25,8,8,8
49147,6,0,7129,0,6,1,0,2,0,0,0,0.0,0.0,10,12,66
49147,6,0,7129,1366,6,1,0,2,0,0,0,0.0,0.0,10,12,66
49147,6,0,7129,1821,6,1,0,2,0,0,0,0.0,0.0,10,12,66
49147,6,0,7129,1303,6,1,0,2,0,0,0,0.0,0.0,10,12,66
49147,6,0,7129,10000,6,1,0,2,0,0,0,0.0,0.0,10,12,66
49147,6,0,4494,0,6,1,0,2,0,0,0,0.0,0.0,10,12,66
49147,6,0,4494,7814,6,1,0,2,0,0,0,0.0,0.0,10,12,66
49147,6,0,4494,3671,6,1,0,2,0,0,0,0.0,0.0,10,12,66
49147,6,0,4494,7438,6,1,0,2,0,0,0,0.0,0.0,10,12,66
49147,6,0,4494,10000,6,1,0,2,0,0,0,0.0,0.0,10,12,66
49147,6,0,539,0,6,1,0,2,0,0,0,0.0,0.0,10,12,66
49147,6,0,539,6885,6,1,0,2,0,0,0,0.0,0.0,10,12,66
49147,6,0,539,2847,6,1,0,2,0,0,0,0.0,0.0,10,12,66
49147,6,0,539,2956,6,1,0,2,0,0,0,0.0,0.0,10,12,66
49147,6,0,539,10000,6,1,0,2,0,0,0,0.0,0.0,10,12,66
49147,6,0,10000,0,6,1,0,2,0,0,0,0.0,0.0,10,12,66
49147,6,0,10000,9243,6,1,0,2,0,0,0,0.0,0.0,10,12,66
49147,6,0,10000,2699,6,1,0,2,0,0,0,0.0,0.0,10,12,66
49147,6,0,10000,3547,6,1,0,2,0,0,0,0.0,0.0,10,12,66
49147,6,0,10000,10000,6,1,0,2,0,0,0,0.0,0.0,10,12,66
49147,6,6875,0,0,626,0,0,1,10,11,10,0.0,0.0,10,11,6881
49147,6,6875,0,6933,834,0,0,1,8,9,8,0.18181818181818182,0.2727272727272727,10,12,9174
49147,6,6875,0,9353,834,0,0,1,8,9,8,0.18181818181818182,0.2727272727272727,10,12,9174
49147,6,6875,0,7992,834,0,0,1,8,9,8,0.18181818181818182,0.2727272727272727,10,12,9174
49147,6,6875,0,10000,834,0,0,1,8,9,8,0.18181818181818182,0.2727272727272727,10,12,9174
49147,6,6875,149,0,640,0,0,1,10,11,10,0.0,0.0,10,14,7030
49147,6,6875,149,980,729,0,0,1,9,10,9,0.0625,0.18181818181818182,10,17,8010
49147,6,6875,149,2982,853,0,0,1,8,9,8,0.15384615384615385,0.2727272727272727,10,14,9373
49147,6,6875,149,2930,853,0,0,1,8,9,8,0.14285714285714285,0.2727272727272727,10,15,9373
49147,6,6875,149,10000,853,0,0,1,8,9,8,0.15384615384615385,0.2727272727272727,10,14,9373
49147,6,6875,625,0,683,0,0,1,10,11,10,0.0,0.0,10,13,7506
49147,6,6875,625,440,723,0,0,1,9,10,9,0.0,0.18181818181818182,9,14,7946
49147,6,6875,625,2192,882,0,0,1,7,8,7,0.16666666666666666,0.3,9,13,9698
49147,6,6875,625,5381,910,0,0,1,7,8,7,0.16666666666666666,0.3,9,13,10008
49147,6,6875,625,10000,910,0,0,1,7,8,7,0.16666666666666666,0.3,9,13,10008
49147,6,6875,326,0,656,0,0,1,10,11,10,0.0,0.0,10,14,7207
49147,6,6875,326,9866,874,0,0,1,7,8,7,0.16666666666666666,0.3,9,13,9609
49147,6,6875,326,4553,874,0,0,1,7,8,7,0.16666666666666666,0.3,9,13,9609
49147,6,6875,326,9943,874,0,0,1,7,8,7,0.15384615384615385,0.3,9,14,9609
49147,6,6875,326,10000,874,0,0,1,7,8,7,0.15384615384615385,0.3,9,14,9609
49147,6,6875,10000,0,1535,0,0,1,4,5,4,0.0,0.0,10,12,16881
49147,6,6875,10000,3470,1851,0,0,1,3,4,3,0.09090909090909091,0.2,9,12,20351
49147,6,6875,10000,193,1553,0,0,1,4,5,4,0.0,0.21428571428571427,10,15,17074
49147,6,6875,10000,6057,2047,0,0,1,3,4,3,0.18181818181818182,0.3,9,12,22508
49147,6,6875,10000,10000,2047,0,0,1,3,4,3,0.18181818181818182,0.3,9,12,22508
49147,6,7539,0,0,686,0,0,1,10,11,10,0.0,0.0,10,11,7545
49147,6,7539,0,6673,915,0,0,1,8,9,8,0.18181818181818182,0.2727272727272727,10,12,10060
49147,6,7539,0,8788,915,0,0,1,8,9,8,0.18181818181818182,0.2727272727272727,10,12,10060
49147,6,7539,0,391,722,0,0,1,10,11,10,0.0,0.16666666666666666,10,13,7936
49147,6,7539,0,10000,915,0,0,1,8,9,8,0.18181818181818182,0.2727272727272727,10,12,10060
49147,6,7539,6347,0,1263,0,0,1,5,6,5,0.0,0.0,10,12,13892
49147,6,7539,6347,2050,1450,0,0,1,5,6,5,0.08333333333333333,0.18181818181818182,10,13,15942
49147,6,7539,6347,3880,1616,0,0,1,4,5,4,0.18181818181818182,0.3,9,12,17772
49147,6,7539,6347,6079,1684,0,0,1,4,5,4,0.18181818181818182,0.3,9,12,18522
49147,6,7539,6347,10000,1684,0,0,1,4,5,4,0.18181818181818182,0.3,9,12,18522
49147,6,7539,7270,0,1347,0,0,1,5,6,5,0.0,0.0,10,12,14815
49147,6,7539,7270,6323,1796,0,0,1,4,5,4,0.16666666666666666,0.2727272727272727,10,13,19753
49147,6,7539,7270,5772,1796,0,0,1,4,5,4,0.16666666666666666,0.2727272727272727,10,13,19753
49147,6,7539,7270,2213,1548,0,0,1,4,5,4,0.09090909090909091,0.2,9,12,17028
49147,6,7539,7270,10000,1796,0,0,1,4,5,4,0.16666666666666666,0.2727272727272727,10,13,19753
49147,6,7539,6278,0,1257,0,0,1,5,6,6,0.0,0.0,10,12,13823
49147,6,7539,6278,2387,1474,0,0,1,5,6,5,0.08333333333333333,0.18181818181818182,10,13,16210
49147,6,7539,6278,4555,1671,0,0,1,4,5,4,0.18181818181818182,0.3,9,12,18378
49147,6,7539,6278,8119,1676,0,0,1,4,5,4,0.18181818181818182,0.3,9,12,18430
49147,6,7539,6278,10000,1676,0,0,1,4,5,4,0.18181818181818182,0.3,9,12,18430
49147,6,7539,10000,0,1595,0,0,1,4,5,4,0.0,0.0,10,12,17545
49147,6,7539,10000,9283,2127,0,0,1,3,4,3,0.18181818181818182,0.3,9,12,23393
49147,6,7539,10000,1717,1752,0,0,1,4,5,4,0.0,0.18181818181818182,9,13,19262
49147,6,7539,10000,685,1658,0,0,1,4,5,4,0.0,0.16666666666666666,10,14,18230
49147,6,7539,10000,10000,2127,0,0,1,3,4,3,0.18181818181818182,0.3,9,12,23393
49147,6,1574,0,0,144,0,0,1,10,11,10,0.0,0.0,10,11,1580
49147,6,1574,0,880,192,0,0,1,8,9,8,0.18181818181818182,0.2727272727272727,10,12,2106
49147,6,1574,0,1934,192,0,0,1,8,9,8,0.18181818181818182,0.2727272727272727,10,12,2106
49147,6,1574,0,8807,192,0,0,1,8,9,8,0.18181818181818182,0.2727272727272727,10,12,2106
49147,6,1574,0,10000,192,0,0,1,8,9,8,0.18181818181818182,0.2727272727272727,10,12,2106
49147,6,1574,5738,0,666,0,0,1,2,3,2,0.0,0.0,10,12,7318
49147,6,1574,5738,3743,887,0,0,1,1,2,1,0.18181818181818182,0.3,9,12,9757
49147,6,1574,5738,9234,887,0,0,1,1,2,1,0.18181818181818182,0.3,9,12,9757
49147,6,1574,5738,7291,887,0,0,1,1,2,1,0.18181818181818182,0.3,9,12,9757
49147,6,1574,5738,10000,887,0,0,1,1,2,1,0.18181818181818182,0.3,9,12,9757
49147,6,1574,8135,0,884,0,0,1,1,2,1,0.0,0.0,10,12,9715
49147,6,1574,8135,2028,1068,0,0,1,1,2,1,0.09090909090909091,0.2,9,12,11743
49147,6,1574,8135,7251,1178,0,0,1,1,2,1,0.18181818181818182,0.3,9,12,12953
49147,6,1574,8135,7730,1178,0,0,1,1,2,1,0.18181818181818182,0.3,9,12,12953
49147,6,1574,8135,10000,1178,0,0,1,1,2,1,0.18181818181818182,0.3,9,12,12953
49147,6,1574,706,0,208,0,0,1,7,8,7,0.0,0.0,10,12,2286
49147,6,1574,706,2692,278,0,0,1,5,6,5,0.18181818181818182,0.3,9,12,3048
49147,6,1574,706,8986,278,0,0,1,5,6,5,0.18181818181818182,0.3,9,12,3048
49147,6,1574,706,2350,278,0,0,1,5,6,5,0.18181818181818182,0.3,9,12,3048
49147,6,1574,706,10000,278,0,0,1,5,6,5,0.18181818181818182,0.3,9,12,3048
49147,6,1574,10000,0,1053,0,0,1,1,2,1,0.0,0.0,10,12,11580
49147,6,1574,10000,5107,1404,0,0,1,1,2,1,0.16666666666666666,0.2727272727272727,10,13,15440
49147,6,1574,10000,1034,1147,0,0,1,1,2,1,0.0,0.18181818181818182,9,13,12614
49147,6,1574,10000,4804,1404,0,0,1,1,2,1,0.16666666666666666,0.2727272727272727,10,13,15440
49147,6,1574,10000,10000,1404,0,0,1,1,2,1,0.16666666666666666,0.2727272727272727,10,13,15440
49147,6,10000,0,0,910,0,0,1,10,11,10,0.0,0.0,10,11,10006
49147,6,10000,0,8209,1213,0,0,1,8,9,8,0.18181818181818182,0.2727272727272727,10,12,13341
49147,6,10000,0,4233,1213,0,0,1,8,9,8,0.18181818181818182,0.2727272727272727,10,12,13341
49147,6,10000,0,3574,1213,0,0,1,8,9,8,0.18181818181818182,0.2727272727272727,10,12,13341
49147,6,10000,0,10000,1213,0,0,1,8,9,8,0.18181818181818182,0.2727272727272727,10,12,13341
49147,6,10000,5769,0,1435,0,0,1,6,7,6,0.0,0.0,10,12,15775
49147,6,10000,5769,5157,1903,0,0,1,5,6,5,0.16666666666666666,0.2727272727272727,10,13,20932
49147,6,10000,5769,7439,1913,0,0,1,5,6,5,0.16666666666666666,0.2727272727272727,10,13,21033
49147,6,10000,5769,1826,1601,0,0,1,6,7,6,0.08333333333333333,0.18181818181818182,10,13,17601
49147,6,10000,5769,10000,1913,0,0,1,5,6,5,0.16666666666666666,0.2727272727272727,10,13,21033
49147,6,10000,5762,0,1434,0,0,1,6,7,6,0.0,0.0,10,12,15768
49147,6,10000,5762,5383,1912,0,0,1,5,6,5,0.16666666666666666,0.2727272727272727,10,13,21024
49147,6,10000,5762,2353,1648,0,0,1,6,7,6,0.08333333333333333,0.18181818181818182,10,13,18121
49147,6,10000,5762,6333,1912,0,0,1,5,6,5,0.16666666666666666,0.2727272727272727,10,13,21024
49147,6,10000,5762,10000,1912,0,0,1,5,6,5,0.16666666666666666,0.2727272727272727,10,13,21024
49147,6,10000,2576,0,1144,0,0,1,8,9,8,0.0,0.0,10,12,12582
49147,6,10000,2576,8034,1526,0,0,1,6,7,6,0.18181818181818182,0.3,9,12,16776
49147,6,10000,2576,9718,1526,0,0,1,6,7,6,0.18181818181818182,0.3,9,12,16776
49147,6,10000,2576,2295,1353,0,0,1,7,8,7,0.09090909090909091,0.2,9,12,14877
49147,6,10000,2576,10000,1526,0,0,1,6,7,6,0.18181818181818182,0.3,9,12,16776
49147,6,10000,10000,0,1819,0,0,1,5,6,5,0.0,0.0,10,12,20006
49147,6,10000,10000,1438,1950,0,0,1,5,6,5,0.0,0.16666666666666666,10,14,21444
49147,6,10000,10000,1487,1954,0,0,1,5,6,5,0.0,0.16666666666666666,10,14,21493
49147,6,10000,10000,9500,2425,0,0,1,4,5,4,0.16666666666666666,0.2727272727272727,10,13,26674
49147,6,10000,10000,10000,2425,0,0,1,4,5,4,0.16666666666666666,0.2727272727272727,10,13,26674
49147,12,0,0,0,2,0,6,6,0,0,6,0.0,0.0,6,6,12
49147,12,0,0,694,2,0,6,6,0,0,6,0.25,0.25,8,8,16
49147,12,0,0,3951,2,0,6,6,0,0,6,0.25,0.25,8,8,16
49147,12,0,0,4495,2,0,6,6,0,0,6,0.25,0.25,8,8,16
49147,12,0,0,10000,2,0,6,6,0,0,6,0.25,0.25,8,8,16
49147,12,0,7954,0,12,1,0,2,0,0,0,0.0,0.0,10,12,132
49147,12,0,7954,2838,12,1,0,2,0,0,0,0.0,0.0,10,12,132
49147,12,0,7954,7504,12,1,0,2,0,0,0,0.0,0.0,10,12,132
49147,12,0,7954,7947,12,1,0,2,0,0,0,0.0,0.0,10,12,132
49147,12,0,7954,10000,12,1,0,2,0,0,0,0.0,0.0,10,12,132
49147,12,0,2642,0,12,1,0,2,0,0,0,0.0,0.0,10,12,132
49147,12,0,2642,6263,12,1,0,2,0,0,0,0.0,0.0,10,12,132
49147,12,0,2642,1390,12,1,0,2,0,0,0,0.0,0.0,10,12,132
49147,12,0,2642,1608,12,1,0,2,0,0,0,0.0,0.0,10,12,132
49147,12,0,2642,10000,12,1,0,2,0,0,0,0.0,0.0,10,12,132
49147,12,0,5838,0,12,1,0,2,0,0,0,0.0,0.0,10,12,132
49147,12,0,5838,9504,12,1,0,2,0,0,0,0.0,0.0,10,12,132
49147,12,0,5838,6890,12,1,0,2,0,0,0,0.0,0.0,10,12,132
49147,12,0,5838,7731,12,1,0,2,0,0,0,0.0,0.0,10,12,132
49147,12,0,5838,10000,12,1,0,2,0,0,0,0.0,0.0,10,12,132
49147,12,0,10000,0,12,1,0,2,0,0,0,0.0,0.0,10,12,132
49147,12,0,10000,6393,12,1,0,2,0,0,0,0.0,0.0,10,12,132
49147,12,0,10000,6699,12,1,0,2,0,0,0,0.0,0.0,10,12,132
49147,12,0,10000,6380,12,1,0,2,0,0,0,0.0,0.0,10,12,132
49147,12,0,10000,10000,12,1,0,2,0,0,0,0.0,0.0,10,12,132
49147,12,6392,0,0,583,0,0,1,10,11,10,0.0,0.0,10,11,6404
49147,12,6392,0,4116,777,0,0,1,8,9,8,0.18181818181818182,0.2727272727272727,10,12,8538
49147,12,6392,0,2890,777,0,0,1,8,9,8,0.18181818181818182,0.2727272727272727,10,12,8538
49147,12,6392,0,1443,714,0,0,1,8,9,8,0.18181818181818182,0.25,10,12,7847
49147,12,6392,0,10000,777,0,0,1,8,9,8,0.18181818181818182,0.2727272727272727,10,12,8538
49147,12,6392,9440,0,1441,0,0,1,4,5,4,0.0,0.0,10,12,15844
49147,12,6392,9440,2516,1670,0,0,1,3,4,3,0.09090909090909091,0.2,9,12,18360
49147,12,6392,9440,9955,1921,0,0,1,3,4,3,0.18181818181818182,0.3,9,12,21125
49147,12,6392,9440,4843,1881,0,0,1,3,4,3,0.16666666666666666,0.2727272727272727,10,13,20687
49147,12,6392,9440,10000,1921,0,0,1,3,4,3,0.18181818181818182,0.3,9,12,21125
49147,12,6392,7638,0,1277,0,0,1,5,6,5,0.0,0.0,10,12,14042
49147,12,6392,7638,1209,1387,0,0,1,4,5,4,0.0,0.18181818181818182,9,13,15251
49147,12,6392,7638,471,1320,0,0,1,4,5,4,0.0,0.25,9,14,14513
49147,12,6392,7638,431,1316,0,0,1,4,5,4,0.0,0.16666666666666666,9,13,14473
49147,12,6392,7638,10000,1702,0,0,1,3,4,3,0.18181818181818182,0.3,9,12,18722
49147,12,6392,4188,0,963,0,0,1,6,7,6,0.0,0.0,10,12,10592
49147,12,6392,4188,8753,1284,0,0,1,4,5,4,0.18181818181818182,0.3,9,12,14122
49147,12,6392,4188,9764,1284,0,0,1,4,5,4,0.18181818181818182,0.3,9,12,14122
49147,12,6392,4188,6357,1284,0,0,1,4,5,4,0.18181818181818182,0.3,9,12,14122
